,id,carat,cut,color,clarity,depth,table,price
8554,8554,0.7,1,6,2,62.3,55.0,2536
8555,8555,0.54,1,5,2,61.8,55.0,1944
8556,8556,1.5,2,6,6,62.3,58.0,6888
8557,8557,1.16,2,6,6,62.7,57.0,4872
8558,8558,1.03,3,5,6,60.4,58.0,4800
8559,8559,1.22,2,4,6,63.0,57.0,6695
8560,8560,0.58,1,2,4,60.6,57.0,2192
8561,8561,0.72,1,5,2,61.4,56.0,3124
8562,8562,0.59,3,1,7,62.7,58.0,1419
8563,8563,0.76,3,2,6,60.4,58.0,3261
8564,8564,1.01,4,2,5,63.7,56.0,6335
8565,8565,1.71,1,5,5,61.9,57.0,9618
8566,8566,0.52,1,4,3,61.7,56.0,2012
8567,8567,0.41,3,4,3,61.6,56.0,1007
8568,8568,0.32,1,4,5,61.6,57.0,720
8569,8569,1.07,3,3,6,61.6,58.0,6061
8570,8570,0.4,3,2,3,63.5,54.0,1017
8571,8571,1.32,2,2,8,62.2,58.0,5027
8572,8572,0.9,1,4,6,60.8,58.0,4008
8573,8573,0.44,2,1,6,61.9,59.0,849
8574,8574,0.3,1,2,5,62.6,56.0,658
8575,8575,0.25,2,2,3,61.5,59.0,740
8576,8576,1.51,4,4,2,57.9,62.0,15420
8577,8577,0.93,2,1,7,60.6,59.0,4140
8578,8578,0.38,1,2,3,61.6,55.0,1100
8579,8579,0.31,2,3,2,59.4,58.0,982
8580,8580,0.57,1,2,5,61.6,56.0,1819
8581,8581,0.41,1,2,3,61.4,56.0,1187
8582,8582,0.35,1,4,2,61.7,56.0,887
8583,8583,1.01,3,1,6,59.0,59.0,5600
8584,8584,0.41,2,3,3,60.4,58.0,1192
8585,8585,0.4,2,3,6,62.5,59.0,945
8586,8586,1.01,3,3,3,61.8,55.0,8532
8587,8587,0.75,5,2,5,56.0,67.0,2940
8588,8588,1.0,2,1,6,59.2,62.0,5723
8589,8589,0.5,2,3,2,61.1,55.0,2081
8590,8590,0.41,3,2,6,62.4,55.0,755
8591,8591,0.81,4,1,6,64.1,54.0,3324
8592,8592,0.92,2,1,7,62.5,55.0,4150
8593,8593,1.61,4,4,5,63.8,58.0,9467
8594,8594,0.43,3,4,4,62.2,59.0,943
8595,8595,0.37,3,2,5,59.5,59.0,811
8596,8596,0.96,3,6,7,62.7,58.0,3286
8597,8597,0.66,1,2,6,62.8,57.0,1901
8598,8598,0.77,2,3,7,62.2,58.0,2282
8599,8599,0.91,4,4,7,63.6,59.0,3340
8600,8600,0.7,2,3,6,62.5,62.0,2268
8601,8601,1.12,2,4,5,62.3,59.0,6683
8602,8602,2.02,4,6,4,57.9,63.0,17533
8603,8603,2.11,2,6,7,58.4,62.0,14615
8604,8604,0.25,3,2,3,62.0,56.0,560
8605,8605,1.14,3,3,3,63.3,56.0,8912
8606,8606,1.5,4,5,6,64.3,60.0,9768
8607,8607,0.9,2,1,4,61.2,58.0,6441
8608,8608,0.4,1,2,6,62.4,53.0,694
8609,8609,0.4,1,4,2,61.7,55.0,1097
8610,8610,0.91,2,1,6,62.8,57.0,4228
8611,8611,1.12,3,2,7,60.9,63.0,3794
8612,8612,0.58,2,2,4,61.8,55.0,2192
8613,8613,0.41,3,6,6,63.3,60.0,680
8614,8614,1.54,3,5,7,62.3,56.0,8301
8615,8615,0.26,3,2,3,59.9,58.0,554
8616,8616,0.41,1,1,6,61.0,57.0,791
8617,8617,1.65,2,3,7,60.5,61.0,9693
8618,8618,0.57,1,5,4,61.3,56.0,1554
8619,8619,0.31,1,2,5,61.7,55.0,872
8620,8620,1.23,4,6,4,63.6,59.0,5834
8621,8621,0.35,2,2,5,59.5,58.0,767
8622,8622,0.37,3,4,4,58.3,62.0,696
8623,8623,0.9,5,7,7,66.6,54.0,2536
8624,8624,0.51,1,3,2,61.7,57.0,2163
8625,8625,1.11,3,3,4,60.7,55.0,8528
8626,8626,1.04,1,5,7,60.7,57.0,4484
8627,8627,1.01,2,7,7,59.3,56.0,2683
8628,8628,0.27,3,4,3,61.9,57.0,442
8629,8629,1.02,3,5,7,61.1,61.0,4039
8630,8630,0.39,1,4,1,62.1,53.7,1189
8631,8631,0.31,1,1,6,60.8,56.0,571
8632,8632,1.0,5,4,6,66.2,58.0,4295
8633,8633,0.43,1,2,5,62.0,57.0,981
8634,8634,0.36,1,3,3,62.4,55.0,896
8635,8635,0.3,1,3,1,62.3,57.0,886
8636,8636,0.31,1,6,6,61.9,56.0,436
8637,8637,0.23,3,1,2,61.7,59.0,485
8638,8638,0.72,1,3,7,61.8,57.0,2456
8639,8639,0.31,3,2,6,63.5,57.0,698
8640,8640,0.5,4,2,3,64.8,58.0,1917
8641,8641,0.43,3,4,6,60.4,58.0,754
8642,8642,0.32,3,4,1,62.9,55.0,872
8643,8643,1.07,2,3,4,60.6,61.0,6885
8644,8644,1.0,3,3,6,61.8,59.0,4712
8645,8645,2.01,3,6,5,62.1,60.0,15919
8646,8646,0.31,1,3,1,62.2,54.0,914
8647,8647,0.51,2,1,5,61.1,59.0,1882
8648,8648,1.01,2,2,5,62.1,58.0,6425
8649,8649,1.74,1,7,6,62.1,54.0,9208
8650,8650,0.38,3,3,5,62.8,57.0,800
8651,8651,0.3,1,4,4,61.8,54.0,605
8652,8652,0.72,3,4,6,63.1,57.0,2385
8653,8653,0.53,2,3,4,61.5,61.0,1558
8654,8654,0.32,1,3,5,61.2,56.0,645
8655,8655,0.32,2,4,6,61.0,61.0,612
8656,8656,0.56,1,1,4,60.4,56.0,1924
8657,8657,0.32,1,3,6,61.6,55.0,648
8658,8658,0.38,3,6,4,60.1,60.0,606
8659,8659,1.0,2,3,5,58.6,61.0,6468
8660,8660,0.32,3,1,6,63.5,55.0,756
8661,8661,0.7,1,4,7,61.2,56.0,2270
8662,8662,0.51,3,3,4,60.0,59.0,1680
8663,8663,0.31,1,3,1,61.8,54.0,979
8664,8664,0.3,1,3,2,62.2,57.0,814
8665,8665,0.71,1,2,7,62.3,57.0,2190
8666,8666,1.53,3,2,6,60.8,60.0,12386
8667,8667,1.07,1,4,1,61.5,57.0,9532
8668,8668,1.21,2,4,7,60.3,58.0,5529
8669,8669,0.31,1,1,6,61.8,57.0,533
8670,8670,0.42,2,4,5,62.0,58.0,847
8671,8671,1.64,1,6,5,60.6,57.0,12199
8672,8672,0.36,2,3,5,60.5,60.0,726
8673,8673,0.7,2,5,4,60.2,56.0,2435
8674,8674,1.78,4,4,7,63.8,57.0,9071
8675,8675,0.5,1,2,6,61.6,57.0,1337
8676,8676,0.36,2,6,4,60.3,60.0,729
8677,8677,1.15,5,4,4,64.6,57.0,6530
8678,8678,0.31,3,3,4,62.0,56.0,675
8679,8679,1.75,3,4,5,62.6,58.0,16632
8680,8680,0.29,3,5,7,60.7,60.0,404
8681,8681,0.5,3,5,1,61.0,60.0,1799
8682,8682,0.67,4,7,4,64.2,55.6,1581
8683,8683,0.31,2,3,5,61.8,59.0,802
8684,8684,1.01,2,5,4,61.6,57.0,5147
8685,8685,0.33,1,4,4,61.1,56.0,666
8686,8686,0.34,1,5,4,62.5,57.0,765
8687,8687,0.7,1,2,6,60.6,57.0,2537
8688,8688,1.22,4,5,5,63.8,55.0,7201
8689,8689,0.32,1,1,6,62.8,56.0,756
8690,8690,0.9,2,2,7,62.2,60.0,3662
8691,8691,0.3,1,3,4,61.8,55.0,612
8692,8692,1.0,3,3,6,63.3,58.0,5521
8693,8693,0.33,2,2,6,62.0,60.0,743
8694,8694,1.06,1,4,7,62.5,55.0,4238
8695,8695,0.78,3,6,6,63.1,56.0,2228
8696,8696,0.71,2,3,6,60.2,60.0,2345
8697,8697,0.32,2,7,6,62.2,59.0,468
8698,8698,0.47,1,1,5,60.3,57.0,1270
8699,8699,0.63,1,3,4,62.3,56.0,2644
8700,8700,0.71,1,3,4,61.5,56.0,3710
8701,8701,0.54,1,4,2,62.2,56.0,2080
8702,8702,1.03,2,2,4,62.8,58.0,8629
8703,8703,0.24,3,3,3,62.1,58.0,478
8704,8704,1.21,1,6,5,62.3,58.0,5387
8705,8705,1.22,2,4,5,60.9,57.0,8067
8706,8706,0.64,2,1,5,60.9,59.0,2243
8707,8707,0.31,2,4,4,62.1,58.0,695
8708,8708,1.01,3,3,7,62.5,61.0,3945
8709,8709,0.41,1,2,4,60.4,55.0,1115
8710,8710,1.07,1,5,5,62.0,57.0,5820
8711,8711,1.5,3,7,8,63.3,58.0,5141
8712,8712,1.02,2,5,7,59.2,59.0,3701
8713,8713,1.22,1,5,4,61.9,54.0,8411
8714,8714,1.02,2,2,5,61.6,60.0,6580
8715,8715,1.5,2,4,6,62.9,56.0,9954
8716,8716,1.04,2,5,6,61.0,58.0,4999
8717,8717,1.02,3,6,7,62.6,56.0,4084
8718,8718,0.35,1,2,3,61.3,56.0,881
8719,8719,0.54,1,4,5,61.7,55.0,1401
8720,8720,0.7,2,3,6,59.4,59.0,2596
8721,8721,0.32,1,4,4,62.3,56.0,645
8722,8722,0.36,2,3,5,62.0,59.0,629
8723,8723,0.56,2,1,5,61.5,58.0,2011
8724,8724,0.4,3,5,2,62.9,56.0,954
8725,8725,0.54,1,5,2,61.2,57.0,1814
8726,8726,0.31,1,5,1,60.0,57.0,816
8727,8727,1.22,1,5,7,61.1,57.0,5807
8728,8728,0.39,1,2,4,62.2,53.3,1004
8729,8729,1.01,2,5,7,61.6,60.0,3676
8730,8730,0.56,1,2,3,61.7,56.0,2712
8731,8731,0.3,3,3,5,62.9,57.0,605
8732,8732,0.33,1,2,5,60.8,57.0,723
8733,8733,1.35,3,2,6,62.7,57.0,6860
8734,8734,0.3,1,3,2,61.5,56.0,1041
8735,8735,1.01,2,6,7,61.1,58.0,3874
8736,8736,0.49,2,3,5,59.2,57.0,1261
8737,8737,1.51,4,6,6,63.7,61.0,8245
8738,8738,1.02,3,3,6,63.1,55.0,5058
8739,8739,0.72,2,2,5,61.1,59.0,2903
8740,8740,1.02,1,6,7,62.8,58.0,4189
8741,8741,1.0,3,3,7,61.3,61.0,4372
8742,8742,1.55,2,3,4,61.6,56.0,15801
8743,8743,1.04,2,4,3,61.8,58.0,8098
8744,8744,0.74,3,3,6,62.9,57.0,2684
8745,8745,0.33,1,3,2,62.1,56.0,828
8746,8746,0.9,1,6,5,62.6,54.3,3820
8747,8747,0.56,1,4,6,62.1,55.0,1417
8748,8748,2.23,2,4,7,61.4,58.0,16805
8749,8749,0.41,1,4,1,61.7,56.0,1367
8750,8750,1.17,1,3,6,62.2,56.0,5837
8751,8751,0.8,1,5,4,62.6,55.0,3296
8752,8752,0.43,4,4,5,61.8,60.7,891
8753,8753,0.27,1,1,3,61.5,56.0,752
8754,8754,0.5,5,3,7,65.8,57.0,938
8755,8755,0.52,2,1,6,60.7,58.0,1376
8756,8756,1.0,3,1,6,59.3,61.0,5987
8757,8757,1.54,2,4,5,59.8,58.0,12522
8758,8758,0.41,2,4,5,59.2,58.0,827
8759,8759,1.5,2,4,7,58.5,62.0,8736
8760,8760,0.92,3,5,5,63.1,57.0,4173
8761,8761,1.01,1,4,4,61.8,58.0,7178
8762,8762,0.53,1,3,6,61.8,56.0,1360
8763,8763,0.53,1,4,7,62.3,53.0,1113
8764,8764,0.38,1,1,4,62.4,56.0,1170
8765,8765,2.05,1,7,6,60.3,60.0,14037
8766,8766,2.03,2,5,8,59.4,59.0,7421
8767,8767,0.3,1,3,2,61.5,58.0,814
8768,8768,1.01,2,2,7,60.6,58.0,4118
8769,8769,0.81,1,3,5,61.7,57.0,3756
8770,8770,0.53,1,3,5,61.9,55.0,1621
8771,8771,0.6,2,4,6,60.8,58.0,1286
8772,8772,0.51,1,4,7,62.0,56.0,1188
8773,8773,0.39,1,3,4,61.9,55.2,939
8774,8774,0.55,2,4,7,60.3,58.0,1081
8775,8775,0.3,2,3,5,62.2,60.0,605
8776,8776,0.87,1,5,5,62.3,57.0,3372
8777,8777,0.31,1,4,1,61.6,56.0,839
8778,8778,0.77,2,4,4,61.4,58.0,2846
8779,8779,1.07,2,3,6,61.7,56.0,5813
8780,8780,0.77,4,1,7,64.9,53.0,2523
8781,8781,1.22,2,3,2,61.9,58.0,11723
8782,8782,2.01,2,6,7,62.7,58.0,10558
8783,8783,0.9,3,4,7,63.5,57.0,3350
8784,8784,0.4,2,2,6,60.9,56.0,945
8785,8785,0.4,3,2,1,62.9,58.0,1207
8786,8786,0.51,1,1,3,61.3,57.0,2718
8787,8787,1.07,1,5,4,61.0,57.0,7440
8788,8788,1.53,1,6,4,60.2,60.0,10171
8789,8789,0.77,4,5,6,63.0,65.0,2338
8790,8790,1.03,3,5,6,61.1,59.0,4520
8791,8791,1.09,1,7,5,43.0,54.0,4778
8792,8792,0.73,5,6,8,70.8,55.0,1049
8793,8793,1.03,2,1,5,62.9,59.0,7718
8794,8794,0.4,1,2,4,61.2,55.0,940
8795,8795,0.5,2,1,6,61.3,60.0,1279
8796,8796,0.41,1,3,3,61.0,56.0,1115
8797,8797,1.7,3,5,3,63.2,56.0,11133
8798,8798,0.52,3,1,6,61.6,58.0,1429
8799,8799,0.53,1,1,5,61.4,56.0,1783
8800,8800,0.33,1,4,6,61.8,54.0,453
8801,8801,1.02,3,2,7,62.8,55.0,4398
8802,8802,1.01,1,3,5,61.2,58.0,7409
8803,8803,1.2,4,6,7,64.1,57.0,4476
8804,8804,2.41,2,7,4,61.1,60.0,15320
8805,8805,1.0,2,1,4,59.7,60.0,8124
8806,8806,0.32,1,1,3,61.2,56.0,803
8807,8807,0.31,1,1,3,61.9,56.0,982
8808,8808,0.71,5,5,4,66.4,62.0,2401
8809,8809,0.32,1,1,3,62.3,54.0,841
8810,8810,0.31,1,4,4,62.7,57.0,542
8811,8811,1.2,3,4,4,60.2,60.0,8442
8812,8812,1.51,1,2,7,62.9,57.0,9513
8813,8813,0.55,1,3,6,61.7,56.4,1598
8814,8814,1.31,1,4,3,61.3,58.0,11975
8815,8815,0.96,5,4,7,72.2,56.0,2438
8816,8816,0.4,4,1,7,63.1,57.0,622
8817,8817,1.28,2,1,7,61.2,58.0,6936
8818,8818,0.31,4,6,4,63.2,56.0,489
8819,8819,0.25,1,3,5,61.7,56.0,535
8820,8820,0.57,2,3,7,61.7,59.0,1176
8821,8821,1.5,3,6,6,63.5,59.0,8081
8822,8822,0.39,3,3,5,62.1,59.0,716
8823,8823,0.7,5,1,6,66.5,55.0,2339
8824,8824,1.5,5,5,8,65.5,58.0,5645
8825,8825,0.52,5,4,1,65.5,55.0,1849
8826,8826,2.01,2,5,7,62.3,58.0,15917
8827,8827,0.38,4,2,6,58.9,58.0,680
8828,8828,1.08,3,2,7,63.4,56.0,4857
8829,8829,0.42,1,3,3,61.6,55.0,1069
8830,8830,0.44,1,2,6,61.1,56.0,1040
8831,8831,0.47,1,7,6,60.6,54.0,983
8832,8832,0.53,3,4,6,61.0,55.0,1219
8833,8833,0.3,3,1,3,63.5,58.0,1010
8834,8834,1.53,3,7,4,62.8,59.0,8058
8835,8835,0.43,2,3,7,60.2,60.0,871
8836,8836,1.08,3,2,7,63.0,56.0,5805
8837,8837,0.32,2,6,6,61.1,59.0,421
8838,8838,0.32,3,1,6,58.3,58.0,589
8839,8839,0.35,2,6,4,60.7,62.0,709
8840,8840,1.01,3,1,5,59.8,60.0,7487
8841,8841,0.33,1,6,3,62.7,54.0,743
8842,8842,0.71,4,6,3,63.1,58.0,2428
8843,8843,0.33,1,7,4,61.9,54.3,456
8844,8844,1.06,3,4,7,61.0,57.0,4769
8845,8845,0.53,5,3,5,65.5,58.0,1402
8846,8846,1.51,1,3,5,63.0,55.0,14414
8847,8847,1.04,1,5,7,60.5,57.0,3786
8848,8848,0.32,1,4,2,61.7,56.0,814
8849,8849,0.61,1,7,5,59.7,59.0,1233
8850,8850,2.07,4,6,6,63.6,58.0,13993
8851,8851,0.8,1,2,7,60.9,57.0,3251
8852,8852,0.76,3,3,6,62.7,57.0,2533
8853,8853,0.61,2,1,4,61.5,58.0,2306
8854,8854,0.73,4,3,6,64.3,59.0,2435
8855,8855,1.5,3,7,6,62.5,58.0,6987
8856,8856,0.23,3,2,2,61.3,58.0,472
8857,8857,1.05,2,7,5,59.4,62.0,3593
8858,8858,0.52,3,3,6,58.6,61.0,1244
8859,8859,0.48,4,7,6,64.4,58.0,991
8860,8860,1.54,2,6,7,61.5,61.0,6278
8861,8861,1.21,2,1,7,62.5,57.0,6505
8862,8862,0.41,3,3,6,62.4,60.0,801
8863,8863,0.53,3,1,6,63.4,58.0,1636
8864,8864,1.05,4,2,4,63.1,59.0,7826
8865,8865,1.6,1,3,6,61.1,55.0,13140
8866,8866,0.9,4,6,4,63.3,59.0,3644
8867,8867,2.02,3,5,7,58.7,62.0,14795
8868,8868,1.51,5,4,5,56.0,65.0,8794
8869,8869,0.7,2,5,4,62.8,60.0,2367
8870,8870,0.78,1,7,4,61.9,57.0,2365
8871,8871,1.35,2,5,5,60.5,62.0,6093
8872,8872,1.21,3,1,3,62.4,56.0,13630
8873,8873,0.73,1,4,6,62.3,54.0,2321
8874,8874,0.42,3,3,6,63.4,56.0,926
8875,8875,0.51,1,4,4,62.3,53.5,1652
8876,8876,1.07,1,7,5,61.7,58.0,4686
8877,8877,0.9,3,2,5,63.0,58.0,4707
8878,8878,0.51,4,2,5,63.8,55.0,1662
8879,8879,1.21,4,2,8,63.3,63.0,3726
8880,8880,0.4,1,6,5,61.7,57.0,770
8881,8881,0.52,1,3,7,61.3,55.0,1121
8882,8882,0.31,1,3,1,61.7,56.0,901
8883,8883,1.01,2,2,6,62.4,58.0,4399
8884,8884,0.57,1,2,5,61.9,57.0,1949
8885,8885,1.06,1,2,5,61.8,55.0,7788
8886,8886,2.07,2,3,7,60.7,59.0,18611
8887,8887,0.37,1,5,6,59.7,56.0,533
8888,8888,1.24,1,3,7,61.4,58.0,6503
8889,8889,0.71,1,5,2,62.1,57.0,2742
8890,8890,0.72,1,4,3,61.3,56.0,3352
8891,8891,1.01,2,3,7,61.6,58.0,4497
8892,8892,0.34,3,3,3,61.9,57.0,825
8893,8893,0.71,3,2,5,59.6,60.0,2954
8894,8894,0.52,1,4,3,62.4,55.0,1911
8895,8895,1.03,2,5,6,60.0,60.0,4603
8896,8896,1.31,2,5,7,61.7,59.0,4548
8897,8897,0.75,2,2,6,61.1,59.0,2814
8898,8898,1.13,2,4,7,60.0,61.0,4518
8899,8899,0.33,1,3,2,61.8,57.0,1021
8900,8900,0.42,1,4,2,61.1,56.0,1179
8901,8901,1.01,2,1,6,62.9,59.0,5543
8902,8902,0.71,2,3,7,62.2,57.0,2040
8903,8903,0.75,4,2,7,62.3,58.0,2702
8904,8904,0.3,1,1,6,61.0,56.0,552
8905,8905,1.51,2,2,7,62.0,62.0,7610
8906,8906,1.01,4,1,6,63.9,60.0,5147
8907,8907,1.03,1,3,1,63.1,55.0,10615
8908,8908,0.73,2,6,5,59.7,59.0,2246
8909,8909,0.41,4,3,6,63.9,56.0,969
8910,8910,0.5,3,6,4,61.5,55.0,1317
8911,8911,0.3,3,5,3,62.0,59.0,581
8912,8912,0.41,3,4,5,62.9,59.0,827
8913,8913,0.75,1,2,6,62.1,55.0,3170
8914,8914,0.93,1,2,6,59.6,57.0,4700
8915,8915,1.01,2,5,7,60.3,60.0,4638
8916,8916,1.63,2,4,7,62.5,57.0,9730
8917,8917,0.59,1,6,5,62.0,54.0,1300
8918,8918,1.51,3,5,5,62.8,60.0,11166
8919,8919,0.9,3,7,6,63.8,56.0,3061
8920,8920,1.05,3,1,6,59.3,59.0,5952
8921,8921,0.7,1,5,6,61.2,56.0,2184
8922,8922,0.9,3,4,7,62.0,59.0,3445
8923,8923,1.51,3,2,7,60.6,58.0,8916
8924,8924,1.52,1,6,2,62.3,55.0,11033
8925,8925,1.05,3,5,5,63.3,56.0,5614
8926,8926,1.39,2,4,5,62.0,56.0,8874
8927,8927,0.3,3,2,5,62.4,57.0,658
8928,8928,0.71,3,3,2,61.8,55.0,3461
8929,8929,1.56,1,6,3,62.0,56.0,10481
8930,8930,0.7,1,1,5,60.3,60.0,2991
8931,8931,0.72,1,2,7,61.3,55.0,2401
8932,8932,0.26,3,2,2,63.4,59.0,554
8933,8933,0.33,1,2,5,61.9,55.0,873
8934,8934,0.9,3,4,6,62.4,59.0,4320
8935,8935,0.36,3,4,4,61.8,56.0,741
8936,8936,0.83,3,3,6,63.0,55.0,3207
8937,8937,1.2,1,4,3,62.2,56.0,9373
8938,8938,1.24,1,3,4,61.5,54.0,10138
8939,8939,2.04,1,6,6,60.0,60.0,15308
8940,8940,0.26,2,3,4,59.5,58.0,452
8941,8941,1.53,4,2,6,63.5,58.0,11303
8942,8942,0.9,4,3,7,61.9,59.0,4013
8943,8943,0.41,1,3,2,62.3,57.0,1356
8944,8944,1.74,2,3,8,59.9,58.0,6821
8945,8945,0.8,1,2,6,61.7,56.0,3630
8946,8946,2.22,2,3,7,59.2,59.0,13553
8947,8947,0.52,1,2,5,61.3,55.0,1712
8948,8948,1.7,1,3,5,62.4,57.0,17360
8949,8949,0.49,1,2,3,61.9,56.0,2199
8950,8950,1.33,1,6,6,61.6,57.0,7526
8951,8951,0.7,3,3,6,59.1,59.0,2278
8952,8952,0.76,1,5,7,61.7,56.0,2404
8953,8953,1.56,2,3,6,60.1,60.0,11299
8954,8954,0.71,3,6,2,63.5,57.0,2456
8955,8955,1.01,2,4,6,62.6,59.0,4872
8956,8956,1.52,3,4,5,60.8,57.0,12596
8957,8957,0.7,1,2,4,62.3,54.0,2930
8958,8958,1.0,4,1,6,64.8,58.0,5013
8959,8959,0.53,1,6,4,61.6,55.0,1263
8960,8960,1.13,2,2,7,59.4,62.0,4040
8961,8961,0.31,2,6,4,62.3,59.0,489
8962,8962,0.8,3,5,5,59.1,59.0,2953
8963,8963,0.31,4,1,6,63.5,56.0,571
8964,8964,2.03,2,5,7,61.6,58.0,15930
8965,8965,2.02,5,4,8,68.0,55.0,6346
8966,8966,0.56,1,1,5,60.9,56.0,1963
8967,8967,0.74,1,1,5,61.1,54.0,3177
8968,8968,0.74,1,3,6,62.5,56.0,2702
8969,8969,0.54,1,2,4,62.0,56.0,2041
8970,8970,0.7,1,4,6,61.0,56.0,2480
8971,8971,0.3,1,2,3,62.4,54.0,742
8972,8972,1.18,1,6,7,62.2,57.0,4838
8973,8973,0.42,1,4,7,60.9,56.0,971
8974,8974,0.63,1,4,6,61.7,54.0,1628
8975,8975,0.34,1,1,6,61.3,57.0,626
8976,8976,0.31,1,2,4,61.4,56.0,804
8977,8977,0.36,1,5,6,61.5,57.0,505
8978,8978,0.97,5,7,7,60.8,67.0,2538
8979,8979,1.0,2,3,6,60.7,60.0,5197
8980,8980,1.6,3,6,2,59.8,56.0,11170
8981,8981,1.4,3,6,5,59.2,60.0,7702
8982,8982,0.56,2,1,6,60.8,60.0,1814
8983,8983,0.4,1,4,5,62.5,54.0,792
8984,8984,0.98,2,5,8,59.6,60.0,2046
8985,8985,0.33,4,5,7,63.5,57.0,416
8986,8986,1.24,3,2,6,61.7,59.0,8073
8987,8987,0.41,1,4,1,62.1,57.0,1336
8988,8988,0.5,3,2,4,62.5,58.0,1665
8989,8989,1.29,2,3,4,60.9,58.0,10530
8990,8990,1.56,2,7,5,61.7,58.0,7904
8991,8991,0.95,3,2,6,61.6,56.0,4738
8992,8992,1.23,1,5,7,63.8,57.0,5510
8993,8993,0.72,3,6,6,63.3,57.0,2074
8994,8994,1.0,5,1,7,66.5,59.0,3965
8995,8995,0.34,3,1,5,60.0,59.0,730
8996,8996,0.5,3,2,7,60.6,59.0,1104
8997,8997,2.01,4,6,6,64.1,60.0,10184
8998,8998,0.75,3,1,7,63.1,58.0,2782
8999,8999,1.9,5,5,7,67.1,64.0,8576
9000,9000,0.73,1,4,5,61.6,56.0,3595
9001,9001,0.5,2,2,6,59.9,58.0,1593
9002,9002,1.11,1,4,5,62.0,56.0,7608
9003,9003,0.32,1,4,1,62.1,53.0,918
9004,9004,0.7,2,2,4,62.6,59.0,2837
9005,9005,1.23,3,3,7,60.9,58.0,4661
9006,9006,0.32,1,1,5,62.1,56.0,972
9007,9007,0.7,5,6,5,66.1,56.0,1814
9008,9008,0.5,3,3,5,59.4,59.0,1436
9009,9009,0.39,1,3,4,62.3,57.0,958
9010,9010,2.03,1,7,7,62.1,57.0,12716
9011,9011,0.4,1,2,4,62.4,58.0,1250
9012,9012,2.51,2,7,6,59.6,60.0,17452
9013,9013,1.22,1,4,5,60.1,57.0,9954
9014,9014,0.71,3,4,4,64.0,56.0,2630
9015,9015,1.01,1,5,6,61.4,60.0,4680
9016,9016,0.71,1,1,7,61.1,57.0,2612
9017,9017,0.3,1,5,6,61.3,59.0,425
9018,9018,0.78,3,4,7,63.8,56.0,2759
9019,9019,1.55,2,7,4,61.6,58.0,7733
9020,9020,0.34,2,3,6,59.3,60.0,727
9021,9021,1.09,3,4,4,62.5,59.0,6546
9022,9022,0.7,1,6,7,62.1,57.0,2079
9023,9023,0.5,1,4,3,60.5,55.0,1838
9024,9024,1.0,3,2,5,59.0,58.0,6875
9025,9025,0.54,1,5,4,60.9,55.0,1762
9026,9026,0.3,2,1,5,60.6,58.0,710
9027,9027,2.01,3,5,7,63.3,60.0,10772
9028,9028,0.75,1,1,6,62.3,55.0,2898
9029,9029,0.72,1,5,4,61.4,56.0,2998
9030,9030,0.34,1,1,6,62.7,56.0,626
9031,9031,1.01,2,4,7,60.1,60.0,4270
9032,9032,0.7,3,2,7,60.4,59.0,2453
9033,9033,0.9,4,4,6,63.7,58.0,3669
9034,9034,0.34,3,6,6,60.4,56.0,459
9035,9035,0.33,3,4,6,61.1,59.0,492
9036,9036,1.05,2,4,8,61.7,59.0,2378
9037,9037,1.51,2,7,5,60.2,59.0,7553
9038,9038,1.01,1,3,5,61.9,54.0,7014
9039,9039,2.04,2,5,6,63.0,58.0,18115
9040,9040,0.31,2,2,2,61.5,58.0,988
9041,9041,0.31,4,1,7,63.9,57.0,593
9042,9042,1.1,1,5,7,61.9,56.0,4250
9043,9043,0.78,1,2,5,62.1,54.0,3159
9044,9044,2.28,1,7,4,62.6,54.2,16592
9045,9045,0.83,1,3,6,62.1,57.0,3010
9046,9046,0.3,3,1,7,62.2,59.0,447
9047,9047,0.52,1,1,5,62.3,54.0,1822
9048,9048,1.02,5,3,2,64.6,59.0,7960
9049,9049,0.51,1,5,6,61.0,57.0,1354
9050,9050,1.0,5,3,4,65.3,56.0,5833
9051,9051,0.3,2,5,6,61.3,58.0,540
9052,9052,0.43,3,2,8,58.4,62.0,555
9053,9053,0.33,4,2,5,57.3,59.0,574
9054,9054,0.72,1,4,5,61.7,57.0,2383
9055,9055,0.4,3,5,1,64.0,56.0,1044
9056,9056,0.37,1,5,1,61.4,55.0,936
9057,9057,0.7,1,4,2,62.6,57.0,3247
9058,9058,1.22,2,6,4,59.4,60.0,6504
9059,9059,0.23,3,2,5,60.8,58.0,402
9060,9060,0.4,4,5,7,63.7,59.0,720
9061,9061,1.13,4,4,8,63.4,58.0,3127
9062,9062,1.57,1,3,6,61.1,55.0,12432
9063,9063,1.51,4,4,5,63.3,60.0,12756
9064,9064,0.73,1,4,4,62.0,55.0,3342
9065,9065,1.0,3,2,6,63.0,54.0,7145
9066,9066,1.2,3,6,4,62.4,56.0,6167
9067,9067,0.31,1,5,1,61.2,56.0,789
9068,9068,1.21,1,3,1,62.8,56.0,15497
9069,9069,0.29,3,3,2,61.5,56.0,563
9070,9070,1.04,1,4,2,62.8,56.0,7738
9071,9071,0.77,4,2,7,58.1,63.0,2371
9072,9072,1.54,5,3,6,65.8,56.0,10954
9073,9073,1.01,3,3,5,59.1,59.0,6196
9074,9074,0.71,1,2,6,60.3,57.0,2590
9075,9075,0.8,4,3,4,63.3,55.0,3116
